entry_ts,exit_ts,session,side,entry_price,exit_price,stop_price,tp1_price,runner_target_price,contracts,risk_dollars,pnl,gross_pnl,tp1_hit,tp1_gross_pnl,runner_gross_pnl,reason,htf_timeframe,sweep_pool,tp1_pool,runner_pool,r_mult
2022-12-27 12:05:00-05:00,2022-12-27 12:36:00-05:00,2022-12-27,1,6987.5,7016.25,6969.25,7014.875,7016.25,8,292.0,441.0,449.0,True,219.0,230.0,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.5102739726027397
2023-01-10 15:00:00-05:00,2023-01-10 16:00:00-05:00,2023-01-10,-1,7175.25,7195.25,7210.75,7122.0,7108.0,4,284.0,-164.0,-160.0,False,0.0,-160.0,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-0.5774647887323944
2023-01-24 14:10:00-05:00,2023-01-24 14:59:00-05:00,2023-01-24,1,7517.25,7485.75,7486.0,7564.125,7571.25,5,312.5,-320.0,-315.0,False,0.0,-315.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.024
2023-03-17 15:30:00-04:00,2023-03-17 16:00:00-04:00,2023-03-17,-1,7795.0,7797.25,7813.0,7768.0,7763.75,9,324.0,-49.5,-40.5,False,0.0,-40.5,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-0.1527777777777778
2023-06-06 10:40:00-04:00,2023-06-06 11:03:00-04:00,2023-06-06,1,7625.0,7611.0,7611.25,7645.625,7651.25,11,302.5,-319.0,-308.0,False,0.0,-308.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0545454545454545
2023-06-15 11:30:00-04:00,2023-06-15 12:06:00-04:00,2023-06-15,-1,7570.25,7608.0,7607.75,7514.0,7508.25,4,300.0,-306.0,-302.0,False,0.0,-302.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.02
2023-06-21 10:45:00-04:00,2023-06-21 11:26:00-04:00,2023-06-21,-1,7675.5,7628.75,7703.25,7633.875,7628.75,5,277.5,436.875,441.875,True,208.125,233.75,runner_target,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,1.5743243243243243
2023-07-04 11:55:00-04:00,2023-07-04 15:02:00-04:00,2023-07-04,-1,7603.25,7542.75,7639.75,7548.5,7542.75,4,292.0,457.0,461.0,True,219.0,242.0,runner_target,4H,equal_high,london_low_promoted_to_1.5R,stacked_equal_low,1.5650684931506849
2023-07-07 12:10:00-04:00,2023-07-07 13:01:00-04:00,2023-07-07,1,7609.0,7592.25,7592.5,7633.75,7635.0,9,297.0,-310.5,-301.5,False,0.0,-301.5,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0454545454545454
2023-07-10 16:00:00-04:00,2023-07-10 16:00:00-04:00,2023-07-10,-1,7507.0,7507.5,7529.25,7473.625,7473.0,7,311.5,-14.0,-7.0,False,0.0,-7.0,session_flatten,4H,london_high,equal_low_promoted_to_1.5R,stacked_equal_low,-0.0449438202247191
2023-08-11 12:15:00-04:00,2023-08-11 12:42:00-04:00,2023-08-11,-1,7572.0,7610.25,7610.0,7515.0,7513.0,4,304.0,-310.0,-306.0,False,0.0,-306.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.019736842105263
2023-09-12 15:25:00-04:00,2023-09-12 16:00:00-04:00,2023-09-12,-1,8525.0,8526.25,8559.75,8472.875,8471.25,4,278.0,-14.0,-10.0,False,0.0,-10.0,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-0.050359712230215826
2023-09-13 15:10:00-04:00,2023-09-13 16:00:00-04:00,2023-09-13,-1,8414.75,8424.25,8455.25,8354.0,8344.0,4,324.0,-80.0,-76.0,False,0.0,-76.0,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-0.24691358024691357
2023-09-20 15:45:00-04:00,2023-09-20 16:00:00-04:00,2023-09-20,1,8095.25,8082.5,8055.5,8154.875,8158.25,4,318.0,-106.0,-102.0,False,0.0,-102.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-0.3333333333333333
2023-09-29 11:15:00-04:00,2023-09-29 11:34:00-04:00,2023-09-29,-1,8220.5,8251.25,8251.0,8174.75,8169.5,5,305.0,-312.5,-307.5,False,0.0,-307.5,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0245901639344261
2023-10-02 12:25:00-04:00,2023-10-02 14:42:00-04:00,2023-10-02,1,8484.75,8439.25,8439.5,8552.625,8556.75,3,271.5,-276.0,-273.0,False,0.0,-273.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0165745856353592
2023-10-13 14:30:00-04:00,2023-10-13 14:56:00-04:00,2023-10-13,-1,9217.75,9256.75,9256.5,9159.625,9150.25,4,310.0,-316.0,-312.0,False,0.0,-312.0,stop,4H,prior_rth_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0193548387096774
2023-10-27 15:25:00-04:00,2023-10-27 15:48:00-04:00,2023-10-27,-1,9245.25,9302.75,9302.5,9159.375,9150.25,2,229.0,-232.0,-230.0,False,0.0,-230.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0131004366812226
2023-10-30 14:55:00-04:00,2023-10-30 14:57:00-04:00,2023-10-30,-1,9182.75,9201.25,9201.0,9155.375,9150.25,8,292.0,-304.0,-296.0,False,0.0,-296.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0410958904109588
2023-11-02 12:40:00-04:00,2023-11-02 12:47:00-04:00,2023-11-02,-1,9112.25,9129.25,9129.0,9087.125,9084.0,9,301.5,-315.0,-306.0,False,0.0,-306.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.044776119402985
2023-12-11 15:55:00-05:00,2023-12-11 16:00:00-05:00,2023-12-11,-1,8344.75,8340.75,8394.5,8270.125,8263.0,3,298.5,21.0,24.0,False,0.0,24.0,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,0.07035175879396985
2024-01-03 14:00:00-05:00,2024-01-03 14:59:00-05:00,2024-01-03,1,8168.0,8114.25,8114.5,8248.25,8251.75,3,321.0,-325.5,-322.5,False,0.0,-322.5,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.014018691588785
2024-01-26 15:10:00-05:00,2024-01-26 15:45:00-05:00,2024-01-26,-1,7478.75,7492.5,7492.25,7458.5,7457.25,12,324.0,-342.0,-330.0,False,0.0,-330.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0555555555555556
2024-02-09 15:05:00-05:00,2024-02-09 16:00:00-05:00,2024-02-09,1,7183.5,7186.75,7152.25,7230.375,7233.5,5,312.5,27.5,32.5,False,0.0,32.5,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.088
2024-02-13 10:45:00-05:00,2024-02-13 10:59:00-05:00,2024-02-13,1,7051.0,7033.0,7033.25,7077.625,7077.75,9,319.5,-333.0,-324.0,False,0.0,-324.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0422535211267605
2024-02-27 14:45:00-05:00,2024-02-27 16:00:00-05:00,2024-02-27,1,7189.5,7181.0,7153.25,7243.875,7247.5,4,290.0,-72.0,-68.0,False,0.0,-68.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-0.2482758620689655
2024-02-28 14:40:00-05:00,2024-02-28 16:00:00-05:00,2024-02-28,1,7225.0,7243.75,7198.0,7265.5,7270.0,6,324.0,219.0,225.0,False,0.0,225.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.6759259259259259
2024-02-29 12:25:00-05:00,2024-02-29 14:33:00-05:00,2024-02-29,-1,7162.5,7183.25,7183.0,7131.75,7124.0,7,287.0,-297.5,-290.5,False,0.0,-290.5,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0365853658536586
2024-03-06 15:30:00-05:00,2024-03-06 16:00:00-05:00,2024-03-06,1,7067.25,7050.25,7032.0,7120.125,7120.75,4,282.0,-140.0,-136.0,False,0.0,-136.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-0.49645390070921985
2024-04-03 15:35:00-04:00,2024-04-03 15:54:00-04:00,2024-04-03,1,6751.0,6732.75,6733.0,6809.5,6863.0,9,324.0,-337.5,-328.5,False,0.0,-328.5,stop,4H,prior_rth_low,equal_high,stacked_equal_high,-1.0416666666666667
2024-04-09 12:50:00-04:00,2024-04-09 15:08:00-04:00,2024-04-09,1,6794.5,6763.25,6763.5,6841.0,6844.0,5,310.0,-317.5,-312.5,False,0.0,-312.5,stop,4H,equal_low,prior_day_high_promoted_to_1.5R,stacked_equal_high,-1.0241935483870968
2024-04-25 15:20:00-04:00,2024-04-25 16:00:00-04:00,2024-04-25,1,6890.0,6923.0,6850.5,6949.25,6951.75,4,316.0,260.0,264.0,False,0.0,264.0,session_flatten,4H,prior_rth_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.8227848101265823
2024-04-29 14:35:00-04:00,2024-04-29 16:00:00-04:00,2024-04-29,1,6927.5,6899.0,6872.25,7010.375,,2,221.0,-116.0,-114.0,False,0.0,-114.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,session_close_or_breakeven,-0.5248868778280543
2024-05-01 11:00:00-04:00,2024-05-01 12:11:00-04:00,2024-05-01,1,6808.5,6785.75,6786.0,6842.25,6846.25,7,315.0,-325.5,-318.5,False,0.0,-318.5,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0333333333333334
2024-05-16 13:35:00-04:00,2024-05-16 14:45:00-04:00,2024-05-16,1,6398.5,6362.75,6363.0,6451.75,6463.0,4,284.0,-290.0,-286.0,False,0.0,-286.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0211267605633803
2024-06-04 10:30:00-04:00,2024-06-04 10:49:00-04:00,2024-06-04,1,6223.0,6209.0,6209.25,6243.625,6247.25,11,302.5,-319.0,-308.0,False,0.0,-308.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0545454545454545
